date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2013:14:29%20GMT	http://localhost/ecom_test/?p=163	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/index4034.html	(from http://localhost/ecom_test/product/basketball/)
21:14:32	2248/2248	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:14:29%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Fbasketball%2F	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed6fb5.json	(from http://localhost/ecom_test/product/basketball/)
21:14:35	2439/2439	---M--	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2013:14:32%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Fbasketball%2F&format=xml	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed5ccf	(from http://localhost/ecom_test/product/basketball/)
21:14:35	6623/6623	---M--	200	added ('OK')	image/png	etag:%2219df-63536cc56a340%22	http://localhost/ecom_test/wp-content/uploads/2025/05/Generic-Basketball.H03.2k-100x100.png	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/Generic-Basketball.H03.2k-100x100.png	(from http://localhost/ecom_test/product/basketball/)
21:14:40	103040/103040	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:35%20GMT	http://localhost/ecom_test/product-tag/ball/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/ball/index.html	(from http://localhost/ecom_test/product/basketball/)
21:14:42	6629/6629	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:14:36%20GMT	http://localhost/ecom_test/wp-json/wp/v2/product/152	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/product/152.json	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:42	106117/106117	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:35%20GMT	http://localhost/ecom_test/product-tag/basketball/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/basketball/index.html	(from http://localhost/ecom_test/product/basketball/)
21:14:43	106515/106515	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:40%20GMT	http://localhost/ecom_test/product-tag/sports/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/sports/index.html	(from http://localhost/ecom_test/product/basketball/)
21:14:47	2250/2250	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:14:42%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Foutdoor-lamp%2F	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embedb7b5.json	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:47	105135/105135	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:42%20GMT	http://localhost/ecom_test/product/basketball/?add-to-cart=148	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/basketball/index7962.html	(from http://localhost/ecom_test/product/basketball/)
21:14:49	105134/105134	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:43%20GMT	http://localhost/ecom_test/product/basketball/?add-to-cart=169	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/basketball/index939e.html	(from http://localhost/ecom_test/product/basketball/)
21:14:52	105146/105146	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:47%20GMT	http://localhost/ecom_test/product/basketball/?add-to-cart=188	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/basketball/index73e6.html	(from http://localhost/ecom_test/product/basketball/)
21:14:52	755/755	---M--	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/product/outdoor-lamp/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/outdoor-lamp/feed/index.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:52	2441/2441	---M--	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2013:14:47%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Foutdoor-lamp%2F&format=xml	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embede369	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:54	18266/18266	---M--	200	added ('OK')	image/jpeg	etag:%22475a-63536cc28dc80%22	http://localhost/ecom_test/wp-content/uploads/2025/05/lamp-3-2-600x686.jpg	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/lamp-3-2-600x686.jpg	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2013:14:52%20GMT	http://localhost/ecom_test/?p=152	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/index1611.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:57	102205/102205	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:53%20GMT	http://localhost/ecom_test/product-tag/lamp/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/lamp/index.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:59	105234/105234	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:55%20GMT	http://localhost/ecom_test/product-tag/orange/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/orange/index.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:14:59	102193/102193	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:55%20GMT	http://localhost/ecom_test/product-tag/red/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/red/index.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:15:02	15526/15526	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:14:57%20GMT	http://localhost/ecom_test/wp-json/wp/v2/posts/238	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/posts/238.json	(from http://localhost/ecom_test/how-to-install-lamp-post/)
21:15:03	102229/102229	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:59%20GMT	http://localhost/ecom_test/product-tag/yellow/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/yellow/index.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:15:05	138361/138361	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:14:59%20GMT	http://localhost/ecom_test/product/outdoor-lamp/?add-to-cart=148	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/outdoor-lamp/index7962.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:15:07	138765/138765	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:15:02%20GMT	http://localhost/ecom_test/product/outdoor-lamp/?add-to-cart=169	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/outdoor-lamp/index939e.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:15:07	2353/2353	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:03%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fhow-to-install-lamp-post%2F	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed3dd8.json	(from http://localhost/ecom_test/how-to-install-lamp-post/)
21:15:09	138372/138372	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:15:05%20GMT	http://localhost/ecom_test/product/outdoor-lamp/?add-to-cart=188	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/outdoor-lamp/index73e6.html	(from http://localhost/ecom_test/product/outdoor-lamp/)
21:15:10	775/775	---M--	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/how-to-install-lamp-post/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/how-to-install-lamp-post/feed/index.html	(from http://localhost/ecom_test/how-to-install-lamp-post/)
21:15:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2013:15:08%20GMT	http://localhost/ecom_test/?p=238	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/index3dc6.html	(from http://localhost/ecom_test/how-to-install-lamp-post/)
21:15:12	2546/2546	---M--	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2013:15:09%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fhow-to-install-lamp-post%2F&format=xml	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed1ffa	(from http://localhost/ecom_test/how-to-install-lamp-post/)
21:15:15	1682/1682	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:12%20GMT	http://localhost/ecom_test/wp-json/wp/v2/users/1	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/users/1.json	(from http://localhost/ecom_test/author/eve/)
21:15:15	39918/39918	---M--	200	added ('OK')	image/jpeg	etag:%229bee-63536da1b6b00%22	http://localhost/ecom_test/wp-content/uploads/2025/05/lamp-3-3-1-1-896x1024.jpg	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/lamp-3-3-1-1-896x1024.jpg	(from http://localhost/ecom_test/how-to-install-lamp-post/)
21:15:17	27412/27412	---MC-	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/author/eve/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/author/eve/feed/index.html	(from http://localhost/ecom_test/author/eve/)
21:15:18	648/648	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:16%20GMT	http://localhost/ecom_test/wp-json/wp/v2/categories/39	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/categories/39.json	(from http://localhost/ecom_test/category/outdoor/)
21:15:19	14501/14501	---MC-	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/category/outdoor/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/category/outdoor/feed/index.html	(from http://localhost/ecom_test/category/outdoor/)
21:15:21	766/766	---M--	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/12-best-running-shoes/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/12-best-running-shoes/feed/index.html	(from http://localhost/ecom_test/12-best-running-shoes/)
21:15:22	9776/9776	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:18%20GMT	http://localhost/ecom_test/wp-json/wp/v2/posts/236	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/posts/236.json	(from http://localhost/ecom_test/12-best-running-shoes/)
21:15:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2013:15:22%20GMT	http://localhost/ecom_test/?p=236	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/index0133.html	(from http://localhost/ecom_test/12-best-running-shoes/)
21:15:24	2336/2336	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:22%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2F12-best-running-shoes%2F	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed4e3e.json	(from http://localhost/ecom_test/12-best-running-shoes/)
21:15:27	2529/2529	---M--	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2013:15:24%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2F12-best-running-shoes%2F&format=xml	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed1977	(from http://localhost/ecom_test/12-best-running-shoes/)
21:15:29	645/645	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:27%20GMT	http://localhost/ecom_test/wp-json/wp/v2/categories/34	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/categories/34.json	(from http://localhost/ecom_test/category/sports/)
21:15:30	13795/13795	---MC-	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/category/sports/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/category/sports/feed/index.html	(from http://localhost/ecom_test/category/sports/)
21:15:32	769/769	---M--	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/best-basketball-to-buy/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/best-basketball-to-buy/feed/index.html	(from http://localhost/ecom_test/best-basketball-to-buy/)
21:15:33	6275/6275	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:29%20GMT	http://localhost/ecom_test/wp-json/wp/v2/posts/224	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/posts/224.json	(from http://localhost/ecom_test/best-basketball-to-buy/)
21:15:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2013:15:32%20GMT	http://localhost/ecom_test/?p=224	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/indexc902.html	(from http://localhost/ecom_test/best-basketball-to-buy/)
21:15:35	2341/2341	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:32%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fbest-basketball-to-buy%2F	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed5d3a.json	(from http://localhost/ecom_test/best-basketball-to-buy/)
21:15:38	2534/2534	---M--	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2013:15:35%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fbest-basketball-to-buy%2F&format=xml	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed09cb	(from http://localhost/ecom_test/best-basketball-to-buy/)
21:15:38	14621/14621	---M--	200	added ('OK')	text/css	etag:%22391d-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/css/select2.css?ver=9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/css/select2519f.css	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:39	1258/1258	---M--	200	added ('OK')	text/css	etag:%224ea-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/share-box.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/share-box.min7485.css	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:39	351/351	---M--	200	added ('OK')	text/javascript	etag:%2215f-634dbe702fb33%22	http://localhost/ecom_test/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/zxcvbn-async.min5152.js	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:40	4776/4776	---M--	200	added ('OK')	text/javascript	etag:%2212a8-634dbe748f200%22	http://localhost/ecom_test/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/hooks.min4fdd.js	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:40	1123/1123	---M--	200	added ('OK')	text/javascript	etag:%22463-634dbea70ee4c%22	http://localhost/ecom_test/wp-admin/js/password-strength-meter.min.js?ver=6.8.1	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-admin/js/password-strength-meter.min0899.js	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:40	132/132	---M--	200	added ('OK')	text/javascript	etag:%2284-6352699b3f100%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min519f.js	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:41	9141/9141	---M--	200	added ('OK')	text/javascript	etag:%2223b5-634dbe75afec1%22	http://localhost/ecom_test/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/i18n.minc33c.js	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:41	2190/2190	---M--	200	added ('OK')	text/javascript	etag:%2288e-6352699b3f100%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min519f.js	(from http://localhost/ecom_test/my-account/lost-password/)
21:15:42	3224/3224	---M--	200	added ('OK')	text/css	etag:%22c98-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/sidebar.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/sidebar.min7485.css	(from http://localhost/ecom_test/product-category/shoes/)
21:15:44	661/661	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:15:42%20GMT	http://localhost/ecom_test/wp-json/wp/v2/product_cat/30	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/product_cat/30.json	(from http://localhost/ecom_test/product-category/shoes/)
21:15:46	11901/11901	---MC-	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/product-category/shoes/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-category/shoes/feed/index.html	(from http://localhost/ecom_test/product-category/shoes/)
21:15:50	109554/109554	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:15:46%20GMT	http://localhost/ecom_test/product-category/shoes/?add-to-cart=188	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-category/shoes/index73e6.html	(from http://localhost/ecom_test/product-category/shoes/)
21:15:51	4269/4269	---M--	200	added ('OK')	image/jpeg	etag:%2210ad-63536cff96c80%22	http://localhost/ecom_test/wp-content/uploads/2025/05/handsome-young-man-cycling-on-the-road-2022-12-15-18-18-17-utc-1-100x100.jpg	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/handsome-young-man-cycling-on-the-road-2022-12-15-18-18-17-utc-1-100x100.jpg	(from http://localhost/ecom_test/product-category/shoes/)
21:15:55	109548/109548	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:15:51%20GMT	http://localhost/ecom_test/product-category/shoes/?add-to-cart=187	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-category/shoes/index5687.html	(from http://localhost/ecom_test/product-category/shoes/)
21:15:55	18182/18182	---M--	200	added ('OK')	text/css	etag:%224706-6352699956c80%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/price-filter.css?ver=wc-9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/price-filteradac.css	(from http://localhost/ecom_test/product-category/shoes/)
21:15:56	30610/30610	---M--	200	added ('OK')	text/css	etag:%227792-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/rating-filter.css?ver=wc-9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/rating-filteradac.css	(from http://localhost/ecom_test/product-category/shoes/)
21:15:57	42203/42203	---M--	200	added ('OK')	text/css	etag:%22a4db-6352699956c80%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/packages-style.css?ver=wc-9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/packages-styleadac.css	(from http://localhost/ecom_test/product-category/shoes/)
21:16:01	108025/108025	---M--	200	added ('OK')	image/png	etag:%221a5f9-63536cdd41b80%22	http://localhost/ecom_test/wp-content/uploads/2025/05/Shoes-White.H03.2k-500x500.png	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/Shoes-White.H03.2k-500x500.png	(from http://localhost/ecom_test/product-category/shoes/)
21:16:05	41247/41247	---M--	200	added ('OK')	text/javascript	etag:%22a11f-634dbe794d19f%22	http://localhost/ecom_test/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:07	10628/10628	---M--	200	added ('OK')	text/javascript	etag:%222984-634dbe79d87a7%22	http://localhost/ecom_test/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1.1	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/vendor/react.mine1ab.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:20	115113/115113	---M--	200	added ('OK')	text/javascript	etag:%221c1a9-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-frontend-vendors-frontend.js?ver=a5f075e4ff6dd6090875	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks-frontend-vendors-frontend7e33.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:30	287511/287511	---M--	200	added ('OK')	image/jpeg	etag:%2246317-6353c44921c40%22	http://localhost/ecom_test/wp-content/uploads/2025/05/1000_F_177363299_HHfocmoc824vPkARVlaK2Vdc24O6zy26-1.jpg	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/1000_F_177363299_HHfocmoc824vPkARVlaK2Vdc24O6zy26-1.jpg	(from http://localhost/ecom_test/product-category/shoes/)
21:16:33	900/900	---M--	200	added ('OK')	text/javascript	etag:%22384-634dbe78d0e94%22	http://localhost/ecom_test/wp-includes/js/dist/vendor/react-jsx-runtime.min.js?ver=18.3.1	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/vendor/react-jsx-runtime.mincb06.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:34	3693/3693	---M--	200	added ('OK')	text/javascript	etag:%22e6d-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-types.js?ver=df3cbcae422855d48387	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-typese5ad.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:34	1668/1668	---M--	200	added ('OK')	text/javascript	etag:%22684-6352699862a40%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/blocks-checkout-events.js?ver=2d0fd4590f6cc663947c	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/blocks-checkout-events076b.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:36	8460/8460	---M--	200	added ('OK')	text/javascript	etag:%22210c-634dbe71cc328%22	http://localhost/ecom_test/wp-includes/js/dist/url.min.js?ver=6bf93e90403a1eec6501	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/url.min16bb.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:37	5838/5838	---M--	200	added ('OK')	text/javascript	etag:%2216ce-634dbe75c6f29%22	http://localhost/ecom_test/wp-includes/js/dist/api-fetch.min.js?ver=3623a576c78df404ff20	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/api-fetch.minc31c.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:39	205717/205717	---M--	200	added ('OK')	text/javascript	etag:%2232395-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-base-frontend.js?ver=2def9412eeabab2071b2	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-base-frontenda07f.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:41	1/1	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2021%20May%202025%2013:16:37%20GMT	http://localhost/ecom_test/wp-admin/admin-ajax.php?action=rest-nonce	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-admin/admin-ajaxf809.php	(from http://localhost/ecom_test/product-category/shoes/)
21:16:41	684/684	---M--	200	added ('OK')	text/javascript	etag:%222ac-634dbe72f5913%22	http://localhost/ecom_test/wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/deprecated.min0a8b.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:42	4566/4566	---M--	200	added ('OK')	text/javascript	etag:%2211d6-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-settings.js?ver=4d43a4bcb41a5a6336c2	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-settings547f.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:42	1000/1000	---M--	200	added ('OK')	text/javascript	etag:%223e8-634dbe7317202%22	http://localhost/ecom_test/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/dist/escape-html.min3a9d.js	(from http://localhost/ecom_test/product-category/shoes/)
21:16:43	159129/159129	---M--	200	added ('OK')	text/javascript	etag:%2226d99-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-vendors-frontend.js?ver=a16e7eb12f5267371fe0	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-cart-checkout-vendors-frontend513e.js	(from http://localhost/ecom_test/product-category/shoes/)
